timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,cadence,fractional_cadence,temperature,timestamp_utc,timezone
2020-09-19 12:01:21+02:00,48.55100962333381,17.956400122493505,55.055980000000005,213.79999999999995,213.79999999999995,45.69840000000001,45.69840000000001,125,93,,23,2020-09-19 10:01:21,Europe/Bratislava
2020-09-19 12:01:22+02:00,48.551001995801926,17.95623474754393,55.06823,213.79999999999995,213.79999999999995,45.6336,45.6336,124,93,,23,2020-09-19 10:01:22,Europe/Bratislava
2020-09-19 12:01:23+02:00,48.550996547564864,17.956067696213722,55.08062,213.79999999999995,213.79999999999995,45.262800000000006,45.262800000000006,124,93,,23,2020-09-19 10:01:23,Europe/Bratislava
2020-09-19 12:01:24+02:00,48.550988333299756,17.95589075423777,55.09375,214.0,214.0,45.1944,45.1944,123,92,,23,2020-09-19 10:01:24,Europe/Bratislava
2020-09-19 12:01:25+02:00,48.55097693391144,17.955714566633105,55.10682,214.0,214.0,44.9712,44.9712,123,92,,23,2020-09-19 10:01:25,Europe/Bratislava
2020-09-19 12:01:26+02:00,48.55096762999892,17.95554089359939,55.11966,214.20000000000005,214.20000000000005,44.9964,44.9964,123,85,,23,2020-09-19 10:01:26,Europe/Bratislava
2020-09-19 12:01:27+02:00,48.55096218176186,17.95536730438471,55.13248,214.20000000000005,214.20000000000005,45.2664,45.2664,123,88,,23,2020-09-19 10:01:27,Europe/Bratislava
2020-09-19 12:01:28+02:00,48.5509583260864,17.955196732655168,55.1451,214.39999999999998,214.39999999999998,44.546400000000006,44.546400000000006,123,87,,23,2020-09-19 10:01:28,Europe/Bratislava
2020-09-19 12:01:29+02:00,48.550954554229975,17.955034794285893,55.15709,214.60000000000002,214.60000000000002,43.3656,43.3656,123,84,,23,2020-09-19 10:01:29,Europe/Bratislava
2020-09-19 12:01:30+02:00,48.55094633996487,17.95487822033465,55.168639999999996,214.60000000000002,214.60000000000002,42.872400000000006,42.872400000000006,123,35,,23,2020-09-19 10:01:30,Europe/Bratislava
2020-09-19 12:01:31+02:00,48.55093284510076,17.954717623069882,55.18057,214.79999999999995,214.79999999999995,42.537600000000005,42.537600000000005,123,65,,23,2020-09-19 10:01:31,Europe/Bratislava
2020-09-19 12:01:32+02:00,48.55092194862664,17.954557361081243,55.19249,214.79999999999995,214.79999999999995,41.91480000000001,41.91480000000001,123,82,,23,2020-09-19 10:01:32,Europe/Bratislava
2020-09-19 12:01:33+02:00,48.55090987868607,17.95440388843417,55.203900000000004,214.79999999999995,214.79999999999995,41.6088,41.6088,123,88,,23,2020-09-19 10:01:33,Europe/Bratislava
2020-09-19 12:01:34+02:00,48.550892528146505,17.954257121309638,55.21488,215.0,215.0,41.238,41.238,122,93,,23,2020-09-19 10:01:34,Europe/Bratislava
2020-09-19 12:01:35+02:00,48.550873501226306,17.95410381630063,55.22638,215.0,215.0,41.004000000000005,41.004000000000005,121,84,,23,2020-09-19 10:01:35,Europe/Bratislava
2020-09-19 12:01:36+02:00,48.550858749076724,17.953950176015496,55.23784,215.20000000000005,215.20000000000005,41.428799999999995,41.428799999999995,121,84,,23,2020-09-19 10:01:36,Europe/Bratislava
2020-09-19 12:01:37+02:00,48.55084299109876,17.953793853521347,55.249550000000006,215.39999999999998,215.39999999999998,41.2632,41.2632,121,84,,23,2020-09-19 10:01:37,Europe/Bratislava
2020-09-19 12:01:38+02:00,48.55082388035953,17.95364105142653,55.261050000000004,215.39999999999998,215.39999999999998,40.924800000000005,40.924800000000005,120,87,,23,2020-09-19 10:01:38,Europe/Bratislava
2020-09-19 12:01:39+02:00,48.550806948915124,17.953492691740394,55.27213,215.39999999999998,215.39999999999998,39.8988,39.8988,120,89,,23,2020-09-19 10:01:39,Europe/Bratislava
2020-09-19 12:01:40+02:00,48.5507875867188,17.953351624310017,55.28274,215.39999999999998,215.39999999999998,38.3364,38.3364,120,89,,23,2020-09-19 10:01:40,Europe/Bratislava
2020-09-19 12:01:41+02:00,48.55076462030411,17.953210724517703,55.29348,215.39999999999998,215.39999999999998,38.019600000000004,38.019600000000004,120,24,,23,2020-09-19 10:01:41,Europe/Bratislava
2020-09-19 12:01:42+02:00,48.550741486251354,17.953069657087326,55.30424,215.60000000000002,215.60000000000002,39.1572,39.1572,119,77,,23,2020-09-19 10:01:42,Europe/Bratislava
2020-09-19 12:01:43+02:00,48.550722962245345,17.952926075085998,55.31505,215.60000000000002,215.60000000000002,38.995200000000004,38.995200000000004,119,80,,23,2020-09-19 10:01:43,Europe/Bratislava
2020-09-19 12:01:44+02:00,48.55070167221129,17.952784756198525,55.32573,215.60000000000002,215.60000000000002,39.762,39.762,118,55,,23,2020-09-19 10:01:44,Europe/Bratislava
2020-09-19 12:01:45+02:00,48.55067476630211,17.95263832435012,55.336949999999995,215.79999999999995,215.79999999999995,41.6448,41.6448,118,80,,23,2020-09-19 10:01:45,Europe/Bratislava
2020-09-19 12:01:46+02:00,48.55064978823066,17.952488288283348,55.34841,215.79999999999995,215.79999999999995,42.876000000000005,42.876000000000005,118,83,,23,2020-09-19 10:01:46,Europe/Bratislava
2020-09-19 12:01:47+02:00,48.55062053538859,17.952337581664324,55.36005,215.79999999999995,215.79999999999995,42.5628,42.5628,118,85,,23,2020-09-19 10:01:47,Europe/Bratislava
2020-09-19 12:01:48+02:00,48.550588600337505,17.95218586921692,55.37178,215.79999999999995,215.79999999999995,41.9112,41.9112,118,90,,23,2020-09-19 10:01:48,Europe/Bratislava
2020-09-19 12:01:49+02:00,48.55055800639093,17.952030384913087,55.383720000000004,215.79999999999995,215.79999999999995,41.6304,41.6304,119,91,,23,2020-09-19 10:01:49,Europe/Bratislava
2020-09-19 12:01:50+02:00,48.55052984319627,17.95187515206635,55.39564,216.0,216.0,41.6556,41.6556,120,97,,23,2020-09-19 10:01:50,Europe/Bratislava
2020-09-19 12:01:51+02:00,48.550501093268394,17.951724277809262,55.40721,216.0,216.0,41.4828,41.4828,121,96,,23,2020-09-19 10:01:51,Europe/Bratislava
2020-09-19 12:01:52+02:00,48.55045993812382,17.951581785455346,55.41868,216.20000000000005,216.20000000000005,41.1588,41.1588,122,96,,23,2020-09-19 10:01:52,Europe/Bratislava
2020-09-19 12:01:53+02:00,48.55041635222733,17.951437700539827,55.43042,216.39999999999998,216.39999999999998,40.9032,40.9032,123,96,,23,2020-09-19 10:01:53,Europe/Bratislava
